person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,severity_cons,dur_cons,util_cons,prin_up,prin_vi,moral_int,ESA,CST,loan_status
24,72444,MORTGAGE,7,EDUCATION,B,25000,10.74,0.35,N,3,0.12078295,0.0825,0.642857143,0.5,0.285714286,0.9,0.314780215,0.195615947,0
26,20004,MORTGAGE,4,HOMEIMPROVEMENT,B,3600,12,0.18,N,4,0.032393521,0.052,0.051428571,1,0.285714286,0.5,-0.133362082,0.214051085,0
23,70000,RENT,4,EDUCATION,A,6000,7.49,0.09,N,3,0.007714286,0.0525,0.154285714,0.5,0.142857143,0.9,-0.157771429,0.203254984,0
23,59000,MORTGAGE,7,EDUCATION,A,9000,8.49,0.15,N,4,0.022881356,0.082,0.231428571,0.5,0.142857143,0.9,-0.190254076,0.19973997,0
24,62467,RENT,0,PERSONAL,A,10625,8.49,0.17,N,2,0.028915267,0.013333333,0.182142857,0.5,0.142857143,0.6,-0.136409151,0.174191035,0
25,24000,OWN,7,HOMEIMPROVEMENT,A,6000,5.42,0.25,N,4,0.0625,0.082,0.085714286,1,0.142857143,0.5,-0.169961905,0.212542199,0
23,180000,MORTGAGE,2,VENTURE,B,5000,9.33,0.03,N,2,0.000833333,0.033333333,0.114285714,0.5,0.285714286,0.8,-0.120730159,0.193394326,0
26,39996,RENT,0,MEDICAL,B,12000,12,0.3,N,3,0.090009001,0.0125,0.342857143,1,0.285714286,1,-0.255907162,0.231748043,0
25,30000,RENT,4,MEDICAL,B,5000,11.86,0.17,N,4,0.028333333,0.052,0.142857143,1,0.285714286,1,-0.196660317,0.237898685,0
23,39000,RENT,2,HOMEIMPROVEMENT,D,10000,15.2,0.26,N,4,0.066666667,0.032,0.142857143,1,0.571428571,0.5,-0.138692063,0.213110936,1
23,170000,RENT,7,PERSONAL,B,12000,11.11,0.07,N,2,0.004941176,0.083333333,0.205714286,0.5,0.285714286,0.6,-0.143539869,0.169802224,0
22,42000,RENT,1,MEDICAL,B,10000,12.42,0.24,N,4,0.057142857,0.022,0.285714286,0.5,0.285714286,1,-0.194438095,0.207848925,0
24,84996,OWN,4,DEBTCONSOLIDATION,D,8000,15.57,0.09,Y,4,0.008470987,0.052,0.091428571,0,1,0.4,0.007493451,0.217708335,0
26,130000,MORTGAGE,8,PERSONAL,A,10000,6.03,0.08,N,3,0.006153846,0.0925,0.171428571,0.5,0.142857143,0.6,-0.148593407,0.171861411,0
23,78000,RENT,7,MEDICAL,A,8100,7.29,0.1,N,2,0.010384615,0.083333333,0.231428571,0.5,0.142857143,1,-0.195277167,0.211082123,0
25,60000,RENT,9,MEDICAL,B,7000,10.36,0.12,N,3,0.014,0.1025,0.2,0.5,0.285714286,1,-0.181542857,0.207815182,0
22,33000,MORTGAGE,4,VENTURE,C,12500,14.26,0.38,Y,4,0.143939394,0.052,0.285714286,0.5,0.928571429,0.8,-0.158155267,0.206749433,0
24,29000,RENT,1,MEDICAL,B,4000,9.96,0.14,N,3,0.019310345,0.0225,0.114285714,1,0.285714286,1,-0.178768473,0.240829688,1
24,76597,RENT,5,PERSONAL,B,22000,9.25,0.29,N,4,0.083293079,0.062,0.377142857,0.5,0.285714286,0.6,-0.204459107,0.165426359,0
22,54800,OWN,7,EDUCATION,A,8000,12,0.15,N,2,0.02189781,0.083333333,0.205714286,0.5,0.142857143,0.9,-0.18349021,0.200164649,0
24,55000,MORTGAGE,8,EDUCATION,B,9600,12,0.17,N,3,0.029672727,0.0925,0.246857143,0.5,0.285714286,0.9,-0.187550823,0.195656783,0
24,65000,OWN,8,PERSONAL,A,9000,7.29,0.14,N,3,0.019384615,0.0925,0.154285714,0.5,0.142857143,0.6,-0.147550183,0.171450017,0
22,43000,OWN,7,EDUCATION,A,6000,7.74,0.14,N,4,0.019534884,0.082,0.154285714,0.5,0.142857143,0.9,-0.168790255,0.201479045,0
22,31200,RENT,5,DEBTCONSOLIDATION,C,10000,12.73,0.32,Y,2,0.102564103,0.063333333,0.114285714,0.5,0.928571429,0.4,-0.072429792,0.20028221,1
25,107000,MORTGAGE,1,EDUCATION,A,1000,7.4,0.01,N,4,9.34579E-05,0.022,0.025714286,0.5,0.142857143,0.9,-0.11332016,0.208983103,0
22,35000,RENT,1,EDUCATION,C,5700,12.99,0.16,Y,2,0.026057143,0.023333333,0.146571429,0.5,0.928571429,0.9,-0.089970794,0.226052851,0
23,48000,OWN,6,EDUCATION,B,5000,10.08,0.1,N,3,0.010416667,0.0725,0.128571429,0.5,0.285714286,0.9,-0.145539683,0.200724246,0
25,53000,RENT,6,DEBTCONSOLIDATION,C,3000,13.99,0.06,N,4,0.003396226,0.072,0.034285714,0.5,0.428571429,0.4,-0.066962803,0.167787041,0
24,52000,MORTGAGE,6,VENTURE,D,12000,14.83,0.23,N,3,0.053076923,0.0725,0.274285714,0.5,0.571428571,0.8,-0.164915751,0.188998702,0
21,12000,MORTGAGE,5,DEBTCONSOLIDATION,E,3250,15.68,0.27,Y,2,0.073125,0.063333333,0.037142857,0.5,1,0.4,-0.038293651,0.212578052,1
22,36000,OWN,4,PERSONAL,A,3250,7.75,0.09,N,2,0.008125,0.053333333,0.055714286,1,0.142857143,0.6,-0.14781746,0.22073308,0
24,99000,MORTGAGE,8,DEBTCONSOLIDATION,A,12000,6.03,0.12,N,4,0.014545455,0.092,0.137142857,0.5,0.142857143,0.4,-0.125554978,0.15724034,0
25,20000,RENT,0,MEDICAL,C,3500,10.28,0.17,Y,3,0.02975,0.0125,0.1,0.5,0.928571429,1,-0.083647619,0.235616309,0
25,33280,RENT,1,PERSONAL,B,5500,12,0.17,N,2,0.028094952,0.023333333,0.094285714,1,0.285714286,0.6,-0.143999924,0.217274504,0
22,72000,MORTGAGE,6,MEDICAL,A,5000,6.54,0.07,N,2,0.004861111,0.073333333,0.142857143,0.5,0.142857143,1,-0.167518519,0.213619769,0
22,45630,RENT,0,VENTURE,E,2500,18.64,0.05,Y,4,0.002739426,0.012,0.057142857,0,1,0.8,-0.003168609,0.238092986,1
22,42000,MORTGAGE,3,VENTURE,D,7000,14.84,0.17,N,3,0.028333333,0.0425,0.16,0.5,0.571428571,0.8,-0.11984127,0.195638895,0
21,18456,RENT,2,MEDICAL,C,3500,13.35,0.19,N,3,0.036031643,0.0325,0.1,1,0.428571429,1,-0.170656057,0.238901659,1
22,150000,RENT,2,MEDICAL,A,8200,6.99,0.05,N,3,0.002733333,0.0325,0.234285714,0.5,0.142857143,1,-0.180443175,0.213591206,0
26,52000,MORTGAGE,2,VENTURE,A,6000,8.9,0.12,N,4,0.013846154,0.032,0.137142857,0.5,0.142857143,0.8,-0.141368498,0.193902341,0
23,72000,RENT,7,DEBTCONSOLIDATION,B,10000,10.59,0.14,N,3,0.019444444,0.0825,0.114285714,0.5,0.285714286,0.4,-0.106804233,0.157597423,0
26,80004,MORTGAGE,4,EDUCATION,B,15000,11.86,0.19,N,3,0.035623219,0.0525,0.385714286,0.5,0.285714286,0.9,-0.215499525,0.196482174,0
23,74800,MORTGAGE,7,MEDICAL,D,15000,16,0.17,N,2,0.034090909,0.083333333,0.428571429,0.5,0.571428571,1,-0.21988456,0.206192579,1
26,56000,RENT,10,DEBTCONSOLIDATION,B,10000,12.69,0.18,N,4,0.032142857,0.112,0.114285714,0.5,0.285714286,0.4,-0.118057143,0.155427727,1
22,68000,MORTGAGE,6,VENTURE,D,20000,16.77,0.29,Y,3,0.085294118,0.0725,0.457142857,0,1,0.8,-0.147983193,0.226536299,0
22,75500,MORTGAGE,6,PERSONAL,A,12000,12,0.16,N,2,0.025430464,0.073333333,0.205714286,0.5,0.142857143,0.6,-0.157765584,0.170956179,0
22,37008,RENT,2,PERSONAL,B,3600,12.42,0.1,N,3,0.009727626,0.0325,0.061714286,1,0.285714286,0.6,-0.1328607,0.219006151,0
26,63400,OWN,0,EDUCATION,B,20000,9.62,0.32,N,3,0.100946372,0.0125,0.514285714,0.5,0.285714286,0.9,0.25653808,0.197161398,0
23,36000,RENT,7,PERSONAL,B,4000,10.99,0.11,N,3,0.012222222,0.0825,0.068571429,1,0.285714286,0.6,-0.148687831,0.216464266,1
25,63000,MORTGAGE,0,PERSONAL,D,25000,13.87,0.4,N,4,0.158730159,0.012,0.428571429,0.5,0.571428571,0.6,-0.202099471,0.1717714,0
24,55152,MORTGAGE,8,EDUCATION,B,16000,11.49,0.29,N,4,0.084131129,0.092,0.411428571,0.5,0.285714286,0.9,-0.245825444,0.191502695,0
21,87500,MORTGAGE,5,EDUCATION,C,25000,13.98,0.29,Y,3,0.082857143,0.0625,0.642857143,0,0.928571429,0.9,0.207904762,0.231112048,0
24,49000,RENT,8,EDUCATION,A,7000,7.49,0.14,N,4,0.02,0.092,0.18,0.5,0.142857143,0.9,-0.178438095,0.200448976,1
24,54100,RENT,5,VENTURE,A,4500,7.14,0.08,N,2,0.006654344,0.063333333,0.102857143,0.5,0.142857143,0.8,-0.138663381,0.193911118,0
24,24000,RENT,1,MEDICAL,A,8500,7.9,0.35,N,2,0.123958333,0.023333333,0.242857143,1,0.142857143,1,-0.252611111,0.235893356,1
21,55000,RENT,5,MEDICAL,B,12000,10.62,0.22,N,2,0.048,0.063333333,0.342857143,0.5,0.285714286,1,-0.218260317,0.205581523,0
22,48000,RENT,6,VENTURE,B,15000,9.63,0.31,N,4,0.096875,0.072,0.342857143,0.5,0.285714286,0.8,-0.217604762,0.181668227,1
24,50000,MORTGAGE,2,HOMEIMPROVEMENT,A,7000,5.42,0.14,N,3,0.0196,0.0325,0.1,0.5,0.142857143,0.5,-0.109131429,0.167398311,0
22,50000,MORTGAGE,0,EDUCATION,A,12800,5.79,0.26,N,3,0.06656,0.0125,0.329142857,0.5,0.142857143,0.9,-0.209425524,0.200299694,0
22,50000,MORTGAGE,5,EDUCATION,B,2000,12.18,0.04,N,4,0.0016,0.062,0.051428571,0.5,0.285714286,0.9,-0.119817143,0.204585895,0
22,54000,RENT,6,EDUCATION,B,9975,11.48,0.18,N,4,0.03325,0.072,0.2565,0.5,0.285714286,0.9,-0.185609524,0.196283593,1
21,55600,RENT,2,PERSONAL,A,6000,12,0.11,N,3,0.011870504,0.0325,0.102857143,0.5,0.142857143,0.6,-0.115832134,0.175909955,0
23,46776,OWN,7,VENTURE,D,15000,13.24,0.32,N,3,0.102616727,0.0825,0.342857143,0.5,0.571428571,0.8,-0.199078746,0.183988863,0
22,50000,MORTGAGE,2,MEDICAL,B,22000,9.91,0.44,N,4,0.1936,0.032,0.628571429,0.5,0.285714286,1,0.324921905,0.204246458,0
22,30000,RENT,2,EDUCATION,C,13000,13.11,0.43,N,3,0.186333333,0.0325,0.334285714,1,0.428571429,0.9,-0.265212698,0.21674383,1
24,85000,MORTGAGE,2,MEDICAL,B,7000,12.69,0.08,N,4,0.006588235,0.032,0.2,0.5,0.285714286,1,-0.160766387,0.211423512,0
22,51480,MORTGAGE,4,PERSONAL,B,3000,11.83,0.06,N,2,0.003496503,0.053333333,0.051428571,0.5,0.285714286,0.6,-0.094011766,0.176501979,0
22,43200,OWN,6,VENTURE,A,6000,7.68,0.14,N,4,0.019444444,0.072,0.137142857,0.5,0.142857143,0.8,-0.153528042,0.191895766,0
23,26976,RENT,4,EDUCATION,A,9000,7.51,0.33,N,2,0.110097865,0.053333333,0.231428571,1,0.142857143,0.9,-0.245867367,0.227880447,1
26,155142,MORTGAGE,6,HOMEIMPROVEMENT,D,23000,18.25,0.15,N,2,0.022237692,0.073333333,0.328571429,0.5,0.571428571,0.5,-0.147390369,0.170566327,0
26,42000,RENT,6,VENTURE,A,5000,7.29,0.12,N,2,0.014285714,0.073333333,0.114285714,0.5,0.142857143,0.8,-0.146412698,0.192774982,0
25,45996,RENT,2,VENTURE,G,5000,12,0.11,Y,2,0.011957562,0.033333333,0.114285714,0,1,0.8,-0.026553762,0.235121628,1
23,19200,RENT,0,PERSONAL,B,3000,9.99,0.16,N,2,0.025,0.013333333,0.051428571,1,0.285714286,0.6,-0.129079365,0.219599028,1
26,59000,RENT,7,MEDICAL,D,6000,16.49,0.1,N,2,0.010169492,0.083333333,0.171428571,0.5,0.571428571,1,-0.144934087,0.21250626,1
25,29000,RENT,4,MEDICAL,D,4000,16.29,0.14,N,4,0.019310345,0.052,0.114285714,1,0.571428571,1,-0.163777997,0.239156324,1
24,62000,RENT,1,MEDICAL,C,1600,13.85,0.03,Y,4,0.000774194,0.022,0.045714286,0,0.928571429,1,-0.02397788,0.246976197,0
23,17688,RENT,0,DEBTCONSOLIDATION,B,1700,11.11,0.1,N,3,0.009611036,0.0125,0.019428571,1,0.285714286,0.4,-0.100220086,0.215803451,0
24,43200,MORTGAGE,0,EDUCATION,C,10000,14.26,0.23,N,4,0.053240741,0.012,0.257142857,0.5,0.428571429,0.9,-0.163683245,0.198742687,0
22,71004,RENT,6,PERSONAL,B,1800,11.12,0.03,N,4,0.000760521,0.072,0.030857143,0.5,0.285714286,0.6,-0.092774234,0.176847382,0
22,46000,RENT,1,DEBTCONSOLIDATION,D,6200,12,0.13,N,3,0.017521739,0.0225,0.070857143,0.5,0.571428571,0.4,-0.055853416,0.176494917,1
24,36500,MORTGAGE,3,EDUCATION,B,2500,10.37,0.07,N,3,0.004794521,0.0425,0.064285714,1,0.285714286,0.9,-0.158897586,0.235366227,0
21,45432,MORTGAGE,4,VENTURE,B,5000,9.88,0.11,N,4,0.012106005,0.052,0.114285714,0.5,0.285714286,0.8,-0.128713982,0.19186724,0
23,65000,MORTGAGE,5,DEBTCONSOLIDATION,A,16500,7.49,0.25,N,4,0.063461538,0.062,0.188571429,0.5,0.142857143,0.4,-0.144313553,0.154823759,0
23,30000,RENT,8,EDUCATION,A,10625,6.92,0.35,N,4,0.123958333,0.092,0.273214286,1,0.142857143,0.9,-0.27101746,0.224444307,1
24,76000,MORTGAGE,8,EDUCATION,B,13500,9.99,0.18,N,4,0.031973684,0.092,0.347142857,0.5,0.285714286,0.9,-0.214773935,0.194517357,0
22,57600,OWN,6,VENTURE,A,6500,7.49,0.11,N,3,0.012413194,0.0725,0.148571429,0.5,0.142857143,0.8,-0.154833995,0.191933075,0
23,45000,RENT,2,VENTURE,A,6575,8,0.15,N,3,0.021916667,0.0325,0.150285714,0.5,0.142857143,0.8,-0.14715873,0.193156818,0
23,138000,RENT,1,EDUCATION,D,5000,14.91,0.04,N,2,0.001449275,0.023333333,0.128571429,0.5,0.571428571,0.9,-0.107180124,0.208262812,1
22,69700,RENT,4,EDUCATION,B,11200,12,0.16,N,2,0.025710187,0.053333333,0.288,0.5,0.285714286,0.9,-0.187021129,0.197283268,0
25,49000,OWN,4,VENTURE,A,2500,6.76,0.05,N,3,0.00255102,0.0525,0.057142857,0.5,0.142857143,0.8,-0.122489796,0.196131686,0
22,57500,RENT,1,VENTURE,B,9100,11.49,0.16,N,3,0.025321739,0.0225,0.208,0.5,0.285714286,0.8,-0.149361988,0.190083455,0
22,68000,MORTGAGE,6,VENTURE,A,13000,7.88,0.19,N,4,0.036323529,0.072,0.297142857,0.5,0.142857143,0.8,-0.200695798,0.188570866,0
26,50004,MORTGAGE,10,PERSONAL,A,5000,9.32,0.1,N,2,0.0099992,0.113333333,0.085714286,0.5,0.142857143,0.6,-0.132317247,0.173406513,0
26,110000,RENT,3,HOMEIMPROVEMENT,C,25000,12,0.23,Y,2,0.052272727,0.043333333,0.357142857,0,0.928571429,0.5,-0.08644733,0.20854129,0
22,50000,MORTGAGE,6,EDUCATION,B,8000,11.12,0.16,N,4,0.0256,0.072,0.205714286,0.5,0.285714286,0.9,-0.170026667,0.197711427,0
22,42000,RENT,2,PERSONAL,C,5000,12.87,0.12,Y,3,0.014285714,0.0325,0.085714286,0,0.928571429,0.6,-0.009047619,0.217804347,0
21,35000,OWN,5,VENTURE,A,4000,7.29,0.11,N,2,0.012571429,0.063333333,0.091428571,1,0.142857143,0.8,-0.177193651,0.229437805,0
22,25000,RENT,1,EDUCATION,B,2050,10.59,0.08,N,3,0.00656,0.0225,0.052714286,1,0.285714286,0.9,-0.150949333,0.236692282,0
22,37000,RENT,3,PERSONAL,B,15000,10.25,0.41,N,4,0.166216216,0.042,0.257142857,1,0.285714286,0.6,-0.22923861,0.205290109,1
26,135000,MORTGAGE,6,EDUCATION,D,15000,15.33,0.11,Y,2,0.012222222,0.073333333,0.385714286,0,1,0.9,-0.117671958,0.235973108,0
22,32500,MORTGAGE,6,EDUCATION,A,2500,6.99,0.08,N,2,0.006153846,0.073333333,0.064285714,1,0.142857143,0.9,-0.178910867,0.237022493,0
26,44000,MORTGAGE,0,HOMEIMPROVEMENT,A,8475,6.91,0.19,N,4,0.036596591,0.012,0.121071429,0.5,0.142857143,0.5,-0.113816234,0.167005439,0
25,76344,RENT,2,EDUCATION,A,5000,9.63,0.07,N,3,0.004584512,0.0325,0.128571429,0.5,0.142857143,0.9,-0.144746346,0.204915385,0
22,50361,RENT,6,PERSONAL,C,12000,12.73,0.24,N,4,0.057187109,0.072,0.205714286,0.5,0.428571429,0.6,-0.143021324,0.169155179,0
23,24091,MORTGAGE,5,MEDICAL,C,3500,12.99,0.15,Y,2,0.021792371,0.063333333,0.1,0.5,0.928571429,1,-0.09508114,0.233367606,0
26,95000,MORTGAGE,10,HOMEIMPROVEMENT,C,15000,15.96,0.16,N,3,0.025263158,0.1125,0.214285714,0.5,0.428571429,0.5,-0.139593985,0.162129926,0
25,59400,MORTGAGE,9,EDUCATION,C,18500,12.73,0.31,Y,3,0.096548822,0.1025,0.475714286,0,0.928571429,0.9,-0.177651114,0.225422218,0
23,33000,RENT,7,MEDICAL,D,5500,14.54,0.17,N,2,0.028333333,0.083333333,0.157142857,1,0.571428571,1,-0.185968254,0.235131911,1
26,47000,RENT,7,PERSONAL,A,15000,7.9,0.32,N,3,0.10212766,0.0825,0.257142857,0.5,0.142857143,0.6,-0.1943769,0.165832314,1
25,63000,MORTGAGE,9,HOMEIMPROVEMENT,A,20000,8.49,0.32,N,2,0.101587302,0.103333333,0.285714286,0.5,0.142857143,0.5,-0.199407407,0.156655144,0
21,45000,RENT,3,PERSONAL,B,10000,10.25,0.22,N,2,0.048888889,0.043333333,0.171428571,0.5,0.285714286,0.6,-0.135449735,0.169956944,0
23,130000,MORTGAGE,-1,MEDICAL,A,6000,5.42,0.05,N,4,0.002307692,0.012,0.171428571,0.5,0.142857143,1,-0.158101099,0.215618999,0
21,140000,MORTGAGE,2,EDUCATION,A,18000,7.9,0.13,N,4,0.016714286,0.032,0.462857143,0.5,0.142857143,0.9,-0.236990476,0.203271673,0
23,95004,RENT,2,PERSONAL,A,5000,9.63,0.05,N,4,0.002631468,0.032,0.085714286,0.5,0.142857143,0.6,-0.10866363,0.176962212,0
22,75000,RENT,2,EDUCATION,B,10000,11.26,0.13,N,4,0.017333333,0.032,0.257142857,0.5,0.285714286,0.9,-0.170869841,0.19928224,0
26,51000,RENT,10,PERSONAL,B,5000,12.42,0.1,N,2,0.009803922,0.113333333,0.085714286,0.5,0.285714286,0.6,-0.120836601,0.172018347,1
24,35000,RENT,0,PERSONAL,A,1800,7.14,0.05,N,3,0.002571429,0.0125,0.030857143,1,0.142857143,0.6,-0.128819048,0.223564374,0
22,34404,RENT,2,DEBTCONSOLIDATION,D,7500,15.05,0.22,Y,2,0.04795954,0.033333333,0.085714286,0.5,1,0.4,-0.036535242,0.212942867,1
24,30500,RENT,2,PERSONAL,F,6800,21.74,0.22,Y,4,0.04904918,0.032,0.116571429,0.5,1,0.6,-0.060698829,0.215970494,1
21,104000,MORTGAGE,5,PERSONAL,A,15000,9.63,0.14,N,4,0.020192308,0.062,0.257142857,0.5,0.142857143,0.6,-0.167060806,0.171442877,0
22,25000,OWN,-1,VENTURE,A,5000,6.03,0.2,N,3,0.04,0.0125,0.114285714,1,0.142857143,0.8,-0.177047619,0.229623619,0
26,42000,RENT,2,MEDICAL,C,5000,11.91,0.12,Y,2,0.014285714,0.033333333,0.142857143,0,0.928571429,1,-0.056507937,0.242969718,0
23,60000,RENT,5,MEDICAL,A,10000,7.14,0.17,N,2,0.028333333,0.063333333,0.285714286,0.5,0.142857143,1,-0.209206349,0.21035986,0
22,32000,RENT,0,MEDICAL,B,3200,10.2,0.1,N,4,0.01,0.012,0.091428571,1,0.285714286,1,-0.167390476,0.242676507,0
22,91000,RENT,6,MEDICAL,A,8000,6.92,0.09,N,4,0.007912088,0.072,0.228571429,0.5,0.142857143,1,-0.1908337,0.211709457,0
25,90000,MORTGAGE,7,DEBTCONSOLIDATION,A,6000,7.14,0.07,N,3,0.004666667,0.0825,0.068571429,0.5,0.142857143,0.4,-0.102101587,0.160373807,0
22,58896,MORTGAGE,6,EDUCATION,A,9500,6.76,0.16,N,4,0.025808204,0.072,0.244285714,0.5,0.142857143,0.9,-0.191796474,0.199838298,0
22,105000,MORTGAGE,6,DEBTCONSOLIDATION,B,12800,11.83,0.12,N,3,0.014628571,0.0725,0.146285714,0.5,0.285714286,0.4,-0.111386667,0.157369553,0
25,60000,RENT,2,EDUCATION,B,20000,12,0.33,N,4,0.11,0.032,0.514285714,0.5,0.285714286,0.9,0.264152381,0.195349589,1
26,80000,MORTGAGE,5,HOMEIMPROVEMENT,A,3000,8,0.04,N,3,0.0015,0.0625,0.042857143,0.5,0.142857143,0.5,-0.097066667,0.169176613,0
22,31224,RENT,0,EDUCATION,A,6400,9.32,0.2,N,4,0.040994107,0.012,0.164571429,1,0.142857143,0.9,-0.198588905,0.234681713,0
24,39000,RENT,4,HOMEIMPROVEMENT,C,8000,12,0.21,N,2,0.043076923,0.053333333,0.114285714,1,0.428571429,0.5,-0.141899878,0.211339259,1
22,46000,MORTGAGE,6,PERSONAL,B,4000,10.37,0.09,N,2,0.007826087,0.073333333,0.068571429,0.5,0.285714286,0.6,-0.105071084,0.174559719,0
23,90000,MORTGAGE,7,PERSONAL,D,15000,15.31,0.17,Y,4,0.028333333,0.082,0.257142857,0,1,0.6,-0.065993651,0.219133532,0
22,39000,MORTGAGE,6,EDUCATION,A,10750,12,0.28,N,4,0.077179487,0.072,0.276428571,1,0.142857143,0.9,-0.254066911,0.227449391,0
25,39996,RENT,2,MEDICAL,B,10000,10.99,0.25,N,4,0.062506251,0.032,0.285714286,1,0.285714286,1,-0.238535,0.233063551,0
26,145992,MORTGAGE,0,PERSONAL,D,20000,12,0.14,Y,2,0.019179133,0.013333333,0.342857143,0,1,0.6,-0.068098562,0.222063443,0
25,40000,RENT,2,PERSONAL,B,3000,10.25,0.07,N,3,0.00525,0.0325,0.051428571,0.5,0.285714286,0.6,-0.08892381,0.177398822,0
25,44000,RENT,1,EDUCATION,D,15000,14.59,0.34,N,3,0.115909091,0.0225,0.385714286,0.5,0.571428571,0.9,-0.206051948,0.195932855,1
22,61500,RENT,3,EDUCATION,C,10000,14.22,0.16,N,2,0.02601626,0.043333333,0.257142857,0.5,0.428571429,0.9,-0.164778939,0.198434795,0
26,35000,RENT,2,DEBTCONSOLIDATION,A,2500,8.9,0.07,N,2,0.005,0.033333333,0.028571429,1,0.142857143,0.4,-0.118412698,0.216226033,0
25,90000,MORTGAGE,9,HOMEIMPROVEMENT,A,10000,5.42,0.11,N,4,0.012222222,0.102,0.142857143,0.5,0.142857143,0.5,-0.137125926,0.163601793,0
26,87000,MORTGAGE,0,PERSONAL,B,15000,10.62,0.17,N,4,0.029310345,0.012,0.257142857,0.5,0.285714286,0.6,-0.144730378,0.171752263,0
22,15996,RENT,3,DEBTCONSOLIDATION,C,4000,13.35,0.25,Y,2,0.062515629,0.043333333,0.045714286,0.5,0.928571429,0.4,-0.038131152,0.206204389,1
22,48000,RENT,7,EDUCATION,A,5000,6.99,0.1,N,2,0.010416667,0.083333333,0.128571429,0.5,0.142857143,0.9,-0.159857143,0.202587937,0
25,36000,MORTGAGE,3,PERSONAL,A,5300,7.49,0.15,N,3,0.022083333,0.0425,0.090857143,1,0.142857143,0.6,-0.158022222,0.219275422,0
25,57000,RENT,2,PERSONAL,A,9500,6.17,0.17,N,3,0.028333333,0.0325,0.162857143,0.5,0.142857143,0.6,-0.136222222,0.173525015,0
24,54996,RENT,2,HOMEIMPROVEMENT,B,23600,11.89,0.43,N,4,0.184522511,0.032,0.337142857,0.5,0.285714286,0.5,-0.204786955,0.154742276,1
24,21000,RENT,0,DEBTCONSOLIDATION,C,4000,13.43,0.19,N,4,0.036190476,0.012,0.045714286,1,0.428571429,0.4,-0.102755556,0.214726467,0
24,75000,RENT,4,VENTURE,B,20000,8.88,0.27,N,2,0.072,0.053333333,0.457142857,0.5,0.285714286,0.8,-0.236469841,0.185395448,0
26,50000,RENT,0,PERSONAL,B,4800,12,0.1,N,2,0.0096,0.013333333,0.082285714,0.5,0.285714286,0.6,-0.09320127,0.176860113,0
24,40000,RENT,2,EDUCATION,C,7000,11.34,0.17,N,2,0.02975,0.033333333,0.18,0.5,0.428571429,0.9,-0.142536508,0.200647867,0
23,29856,RENT,0,PERSONAL,A,10300,8.94,0.34,N,2,0.117296356,0.013333333,0.176571429,1,0.142857143,0.6,-0.198491727,0.214241746,1
24,85392,RENT,9,MEDICAL,A,9600,7.29,0.11,N,3,0.012366498,0.1025,0.274285714,0.5,0.142857143,1,-0.212345352,0.209664096,0
21,37000,OWN,3,MEDICAL,C,7200,13.61,0.19,N,2,0.036972973,0.043333333,0.205714286,1,0.428571429,1,-0.201986444,0.234235724,0
24,29120,RENT,0,VENTURE,B,5000,10.99,0.17,N,4,0.02918956,0.012,0.114285714,1,0.285714286,0.8,-0.16260293,0.227175573,0
25,32000,RENT,1,MEDICAL,D,6000,12.92,0.19,N,2,0.035625,0.023333333,0.171428571,1,0.571428571,1,-0.175722222,0.237436041,1
22,91000,OWN,5,EDUCATION,A,15000,7.88,0.16,N,3,0.026373626,0.0625,0.385714286,0.5,0.142857143,0.9,-0.227128205,0.199989425,0
26,95400,MORTGAGE,8,PERSONAL,C,5000,12.68,0.05,N,2,0.002620545,0.093333333,0.085714286,0.5,0.428571429,0.6,-0.102159129,0.176161227,0
21,28692,MORTGAGE,5,EDUCATION,B,3000,10.75,0.1,N,2,0.010455876,0.063333333,0.077142857,1,0.285714286,0.9,-0.169391408,0.233607356,0
25,90000,MORTGAGE,9,VENTURE,A,7750,7.51,0.09,N,3,0.00775,0.1025,0.177142857,0.5,0.142857143,0.8,-0.169209524,0.190338685,0
22,69000,RENT,5,EDUCATION,B,8650,11.49,0.13,N,4,0.016297101,0.062,0.222428571,0.5,0.285714286,0.9,-0.16933637,0.198367016,0
25,70200,RENT,9,PERSONAL,E,18000,16.45,0.26,Y,3,0.066666667,0.1025,0.308571429,0,1,0.6,-0.095396825,0.216241213,0
24,92341,RENT,9,DEBTCONSOLIDATION,A,12000,7.51,0.13,N,4,0.016893904,0.102,0.137142857,0.5,0.142857143,0.4,-0.128847898,0.15671796,0
24,73399,RENT,0,EDUCATION,D,27000,12,0.37,N,2,0.136105397,0.013333333,0.694285714,0.5,0.571428571,0.9,0.291278899,0.200972885,1
23,60000,RENT,2,DEBTCONSOLIDATION,A,5000,6.91,0.08,N,3,0.006666667,0.0325,0.057142857,0.5,0.142857143,0.4,-0.086253968,0.162712302,0
24,62400,MORTGAGE,8,HOMEIMPROVEMENT,A,4000,8.9,0.06,N,4,0.003846154,0.092,0.057142857,0.5,0.142857143,0.5,-0.109368498,0.167387602,0
24,40000,MORTGAGE,3,MEDICAL,B,10500,11.36,0.26,N,2,0.06825,0.043333333,0.3,0.5,0.285714286,1,-0.206898413,0.205937163,0
26,37680,RENT,5,MEDICAL,D,2000,14.96,0.05,Y,2,0.002653928,0.063333333,0.057142857,0.5,1,1,-0.072834698,0.241381284,1
